"","Incident_Number","Offence_Code_Group","Latitude","Longtitude","City","Year"
"4972","I192011053","Larceny",42.35118005,-71.07666607,"South End","2019"
"4973","I192011050","Larceny",42.35185194,-71.07334626,"South End","2019"
"4974","I192011046","Larceny",42.37382755,-71.04052459,"Roxbury","2019"
"4975","I192011045","Larceny",42.26058026,-71.15768668,"West Roxbury","2019"
"4976","I192010990","Larceny",42.34862382,-71.08277637,"South End","2019"
"4977","I192010971","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"4978","I192010856","Larceny",42.34840576,-71.08688339,"South End","2019"
"4979","I192010846","Larceny",42.30144714,-71.07681348,"Dorchester","2019"
"4980","I192010843","Larceny",42.35349534,-71.06136198,"Downtown","2019"
"4981","I192010830","Larceny",42.30137775,-71.05971354,"Dorchester","2019"
"4982","I192010809","Larceny",42.24124926,-71.12629908,"Hyde Park","2019"
"4983","I192010803","Larceny",42.34495867,-71.07011466,"South End","2019"
"4984","I192010794","Larceny",42.32348052,-71.08601678,"Roxbury","2019"
"4985","I192010791","Larceny",42.31929343,-71.11178236,"Jamaica Plain","2019"
"4986","I192010776","Larceny",42.34840576,-71.08688339,"South End","2019"
"4987","I192010767","Larceny",42.37343545,-71.06061465,"Charlestown","2019"
"4988","I192010693","Larceny",42.34942864,-71.06536641,"Downtown","2019"
"4989","I192010692","Larceny",42.3470248,-71.08516365,"South End","2019"
"4990","I192010660","Larceny",42.29546664,-71.15852984,"West Roxbury","2019"
"4991","I192010646","Larceny",42.32150685,-71.07076276,"Roxbury","2019"
"4992","I192010646","Larceny",42.32150685,-71.07076276,"Roxbury","2019"
"4993","I192010638","Larceny",42.35329785,-71.13405028,"Brighton","2019"
"4994","I192010627","Larceny",42.28410589,-71.04608937,"Dorchester","2019"
"4995","I192010623","Larceny",42.34840576,-71.08688339,"South End","2019"
"4996","I192010622","Larceny",42.36611659,-71.05608684,"Downtown","2019"
"4997","I192010616","Larceny",42.35648631,-71.05928145,"Downtown","2019"
"4998","I192010592","Larceny",42.35997967,-71.05474135,"Downtown","2019"
"4999","I192010591","Larceny",42.32018134,-71.1036426,"Jamaica Plain","2019"
"5000","I192010589","Larceny",42.34905512,-71.15235302,"Brighton","2019"
"5001","I192010565","Larceny",42.34980175,-71.07840978,"South End","2019"
"5002","I192010560","Larceny",42.35997967,-71.05474135,"Downtown","2019"
"5003","I192010557","Larceny",42.31832089,-71.0993481,"Jamaica Plain","2018"
"5004","I192010557","Larceny",42.31832089,-71.0993481,"Jamaica Plain","2018"
"5005","I192010555","Larceny",42.34942864,-71.06536641,"Downtown","2019"
"5006","I192010531","Larceny",42.32977778,-71.08079561,"Roxbury","2019"
"5007","I192010506","Larceny",42.23496335,-71.12962264,"Hyde Park","2017"
"5008","I192010485","Larceny",42.30288559,-71.07056121,"Dorchester","2019"
"5009","I192010429","Larceny",42.34868917,-71.07257992,"South End","2019"
"5010","I192010418","Larceny",42.36303798,-71.05524751,"Downtown","2019"
"5011","I192010405","Larceny",42.37421104,-71.03918485,"East Boston","2019"
"5012","I192010381","Larceny",42.36303798,-71.05524751,"Downtown","2019"
"5013","I192010375","Larceny",42.35602373,-71.06177615,"Downtown","2019"
"5014","I192010366","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5015","I192010359","Larceny",42.32782889,-71.09115602,"Roxbury","2019"
"5016","I192010338","Larceny",42.35521625,-71.06012863,"South End","2019"
"5017","I192010335","Larceny",42.34840576,-71.08688339,"South End","2019"
"5018","I192010334","Larceny",42.28788933,-71.12658585,"West Roxbury","2019"
"5019","I192010333","Larceny",42.25446462,-71.14180073,"Hyde Park","2018"
"5020","I192010316","Larceny",42.32696647,-71.06198607,"South Boston","2019"
"5021","I192010297","Larceny",42.24353174,-71.1392187,"Hyde Park","2019"
"5022","I192010291","Larceny",42.34596339,-71.07166712,"South End","2019"
"5023","I192010284","Larceny",42.32809966,-71.06321676,"South Boston","2019"
"5024","I192010275","Larceny",42.38031937,-71.02593214,"East Boston","2019"
"5025","I192010274","Larceny",42.35160937,-71.05600201,"Downtown","2019"
"5026","I192010271","Larceny",42.34862382,-71.08277637,"South End","2019"
"5027","I192010268","Larceny",42.35115433,-71.06547895,"Downtown","2019"
"5028","I192010265","Larceny",42.33816387,-71.07461217,"South End","2019"
"5029","I192010245","Larceny",42.36038173,-71.06285769,"Downtown","2019"
"5030","I192010244","Larceny",42.3457782,-71.08429595,"South End","2019"
"5031","I192010225","Larceny",42.31096953,-71.08461836,"Roxbury","2019"
"5032","I192010223","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5033","I192010216","Larceny",42.34862382,-71.08277637,"South End","2019"
"5034","I192010208","Larceny",42.36643546,-71.06135413,"Downtown","2019"
"5035","I192010207","Larceny",42.33253033,-71.05248869,"South Boston","2019"
"5036","I192010192","Larceny",42.34574452,-71.09695702,"South End","2019"
"5037","I192010186","Larceny",42.32617421,-71.08118336,"Roxbury","2019"
"5038","I192010181","Larceny",42.34657497,-71.0743865,"South End","2019"
"5039","I192010167","Larceny",42.32614559,-71.05349144,"South Boston","2019"
"5040","I192010162","Larceny",42.35011913,-71.0797965,"South End","2019"
"5041","I192010113","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5042","I192010100","Larceny",42.34815229,-71.08450821,"South End","2019"
"5043","I192010089","Larceny",42.34906578,-71.13414695,"Brighton","2019"
"5044","I192010082","Larceny",42.3467305,-71.16186432,"Brighton","2019"
"5045","I192010077","Larceny",42.34999733,-71.0810344,"South End","2019"
"5046","I192010074","Larceny",42.36639313,-71.05601459,"Downtown","2019"
"5047","I192010064","Larceny",42.28534744,-71.11047633,"Hyde Park","2019"
"5048","I192010063","Larceny",42.34813158,-71.08027002,"South End","2019"
"5049","I192010039","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5050","I192010022","Larceny",42.31771534,-71.09823049,"Jamaica Plain","2019"
"5051","I192010019","Larceny",42.33765093,-71.07215567,"South End","2019"
"5052","I192010018","Larceny",42.34862382,-71.08277637,"South End","2019"
"5053","I192010007","Larceny",42.33139659,-71.08232496,"Roxbury","2019"
"5054","I192009989","Larceny",42.34862382,-71.08277637,"South End","2019"
"5055","I192009987","Larceny",42.34621459,-71.08721196,"South End","2019"
"5056","I192009986","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5057","I192009984","Larceny",42.32306313,-71.07709875,"Roxbury","2019"
"5058","I192009953","Larceny",42.29056142,-71.08926028,"Mattapan","2019"
"5059","I192009947","Larceny",42.30859903,-71.10539197,"Jamaica Plain","2019"
"5060","I192009943","Larceny",42.37856691,-71.06745119,"Charlestown","2019"
"5061","I192009919","Larceny",42.34862382,-71.08277637,"South End","2019"
"5062","I192009918","Larceny",42.34862382,-71.08277637,"South End","2019"
"5063","I192009867","Larceny",42.35095909,-71.0741278,"South End","2019"
"5064","I192009899","Larceny",42.31929343,-71.11178236,"Jamaica Plain","2019"
"5065","I192009824","Larceny",42.35059717,-71.07881031,"South End","2019"
"5066","I192009822","Larceny",42.35103105,-71.06373331,"Downtown","2019"
"5067","I192009791","Larceny",42.33014012,-71.05695787,"South Boston","2019"
"5068","I192009783","Larceny",42.28539022,-71.0845773,"Mattapan","2019"
"5069","I192009775","Larceny",42.34589104,-71.13602432,"Brighton","2019"
"5070","I192009774","Larceny",42.34601613,-71.0938121,"South End","2019"
"5071","I192009767","Larceny",42.3359851,-71.05008287,"South Boston","2019"
"5072","I192009766","Larceny",42.32137427,-71.05679486,"South Boston","2019"
"5073","I192009756","Larceny",42.32203248,-71.07719524,"Roxbury","2019"
"5074","I192009740","Larceny",42.33105456,-71.08273154,"Roxbury","2019"
"5075","I192009713","Larceny",42.36020464,-71.05620816,"Downtown","2019"
"5076","I192009705","Larceny",42.31771534,-71.09823049,"Jamaica Plain","2019"
"5077","I192009695","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5078","I192009634","Larceny",42.2376579,-71.13829126,"Hyde Park","2018"
"5079","I192009608","Larceny",42.36068787,-71.05687293,"Downtown","2019"
"5080","I192009581","Larceny",42.29928541,-71.11397269,"Jamaica Plain","2019"
"5081","I192009530","Larceny",42.35103105,-71.06373331,"Downtown","2019"
"5082","I192009525","Larceny",42.34241352,-71.14460462,"Brighton","2019"
"5083","I192009515","Larceny",42.29404832,-71.06052255,"Dorchester","2018"
"5084","I192009507","Larceny",42.34868544,-71.06608848,"Downtown","2019"
"5085","I192009497","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5086","I192009479","Larceny",42.36423881,-71.05556016,"Downtown","2019"
"5087","I192009477","Larceny",42.33733971,-71.03443434,"South Boston","2019"
"5088","I192009474","Larceny",42.27161708,-71.11807468,"Hyde Park","2019"
"5089","I192009464","Larceny",42.30418986,-71.0837711,"Roxbury","2019"
"5090","I192009411","Larceny",42.33428841,-71.07239518,"Roxbury","2019"
"5091","I192009400","Larceny",42.30196897,-71.06210064,"Dorchester","2019"
"5092","I192009383","Larceny",42.33302058,-71.1062127,"Roxbury","2019"
"5093","I192009345","Larceny",42.31319382,-71.06500833,"Dorchester","2019"
"5094","I192009289","Larceny",42.32614559,-71.05349144,"South Boston","2019"
"5095","I192009280","Larceny",42.34840576,-71.08688339,"South End","2019"
"5096","I192009267","Larceny",42.29131613,-71.07170293,"Dorchester","2019"
"5097","I192009257","Larceny",42.31847226,-71.08409289,"Roxbury","2019"
"5098","I192009245","Larceny",42.31310004,-71.07639747,"Roxbury","2019"
"5099","I192009233","Larceny",42.28513497,-71.06673474,"Dorchester","2019"
"5100","I192009218","Larceny",42.34485353,-71.07803266,"South End","2019"
"5101","I192009217","Larceny",42.28541846,-71.08366378,"Mattapan","2019"
"5102","I192009209","Larceny",42.33636291,-71.09924618,"Roxbury","2019"
"5103","I192009201","Larceny",42.35602373,-71.06177615,"Downtown","2019"
"5104","I192009189","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5105","I192009173","Larceny",42.34295335,-71.08833139,"South End","2019"
"5106","I192009156","Larceny",42.26922388,-71.12085347,"Hyde Park","2019"
"5107","I192009154","Larceny",42.33952756,-71.07999981,"South End","2019"
"5108","I192009103","Larceny",42.34840576,-71.08688339,"South End","2019"
"5109","I192009102","Larceny",42.36474297,-71.06256983,"Downtown","2019"
"5110","I192009081","Larceny",42.31581453,-71.0623369,"Dorchester","2019"
"5111","I192008964","Larceny",42.36383221,-71.06276051,"Downtown","2019"
"5112","I192008939","Larceny",42.29147239,-71.13721331,"West Roxbury","2019"
"5113","I192008933","Larceny",42.35441899,-71.15018788,"Brighton","2019"
"5114","I192008919","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5115","I192008886","Larceny",42.34862382,-71.08277637,"South End","2019"
"5116","I192008884","Larceny",42.35942556,-71.05288819,"Downtown","2019"
"5117","I192008876","Larceny",42.34044966,-71.08845935,"South End","2019"
"5118","I192008875","Larceny",42.33852947,-71.10768028,"Roxbury","2018"
"5119","I192008867","Larceny",42.38135785,-71.03768163,"East Boston","2019"
"5120","I192008862","Larceny",42.33830971,-71.04872025,"South Boston","2019"
"5121","I192008841","Larceny",42.3099567,-71.08430841,"Roxbury","2019"
"5122","I192008839","Larceny",42.30461251,-71.07296566,"Dorchester","2019"
"5123","I192008832","Larceny",42.3420185,-71.08566213,"South End","2019"
"5124","I192008832","Larceny",42.3420185,-71.08566213,"South End","2019"
"5125","I192008717","Larceny",42.34613087,-71.08094439,"South End","2019"
"5126","I192008705","Larceny",42.28567647,-71.08022781,"Mattapan","2019"
"5127","I192008690","Larceny",42.28410589,-71.04608937,"Dorchester","2019"
"5128","I192008669","Larceny",42.30609597,-71.06425709,"Dorchester","2019"
"5129","I192008662","Larceny",42.36402978,-71.1286334,"Brighton","2019"
"5130","I192008658","Larceny",42.37996489,-71.03923314,"East Boston","2019"
"5131","I192008657","Larceny",42.2777688,-71.09334841,"Mattapan","2019"
"5132","I192008637","Larceny",42.35325379,-71.0487241,"South Boston","2019"
"5133","I192008634","Larceny",42.33511904,-71.0749171,"Dorchester","2018"
"5134","I192008629","Larceny",42.33364098,-71.1008891,"Roxbury","2019"
"5135","I192008621","Larceny",42.36917081,-71.03970662,"East Boston","2019"
"5136","I192008615","Larceny",42.35969525,-71.05401301,"Downtown","2019"
"5137","I192008603","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5138","I192008587","Larceny",42.34285014,-71.06516235,"South End","2019"
"5139","I192008579","Larceny",42.3084785,-71.06363611,"Dorchester","2019"
"5140","I192008540","Larceny",42.35654108,-71.05982953,"Downtown","2019"
"5141","I192008537","Larceny",42.31408519,-71.09998685,"Jamaica Plain","2019"
"5142","I192008506","Larceny",42.35595391,-71.13852468,"Brighton","2019"
"5143","I192008494","Larceny",42.34813158,-71.08027002,"South End","2019"
"5144","I192008493","Larceny",42.29131613,-71.07170293,"Dorchester","2019"
"5145","I192008475","Larceny",42.35361371,-71.12967302,"Brighton","2019"
"5146","I192008469","Larceny",42.33543317,-71.05705378,"South Boston","2019"
"5147","I192008459","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5148","I192008458","Larceny",42.34108936,-71.07020569,"South End","2019"
"5149","I192008438","Larceny",42.28838548,-71.14130144,"West Roxbury","2019"
"5150","I192008432","Larceny",42.30082268,-71.08589873,"Mattapan","2019"
"5151","I192008421","Larceny",42.35325379,-71.0487241,"South Boston","2019"
"5152","I192008397","Larceny",42.34044966,-71.08845935,"South End","2019"
"5153","I192008389","Larceny",42.35176179,-71.07452168,"South End","2019"
"5154","I192008383","Larceny",42.32639844,-71.11152626,"Jamaica Plain","2018"
"5155","I192008373","Larceny",42.29588248,-71.0549331,"Dorchester","2019"
"5156","I192008362","Larceny",42.34862382,-71.08277637,"South End","2019"
"5157","I192008350","Larceny",42.34442266,-71.09833083,"South End","2019"
"5158","I192008347","Larceny",42.29109287,-71.06594539,"Dorchester","2019"
"5159","I192008345","Larceny",42.33209622,-71.09860557,"Roxbury","2019"
"5160","I192008325","Larceny",42.33543317,-71.05705378,"South Boston","2019"
"5161","I192008257","Larceny",42.34243222,-71.07225766,"South End","2019"
"5162","I192008243","Larceny",42.34373929,-71.04499632,"South Boston","2019"
"5163","I192008216","Larceny",42.330675,-71.10371734,"Roxbury","2019"
"5164","I192008215","Larceny",42.33511904,-71.0749171,"Dorchester","2019"
"5165","I192008184","Larceny",42.24383959,-71.12160124,"Hyde Park","2019"
"5166","I192008179","Larceny",42.3787592,-71.05598086,"Charlestown","2019"
"5167","I192008174","Larceny",42.3782637,-71.03918446,"East Boston","2019"
"5168","I192008168","Larceny",42.28164735,-71.07111848,"Dorchester","2019"
"5169","I192008163","Larceny",42.3626075,-71.06132725,"Downtown","2019"
"5170","I192008156","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5171","I192008155","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5172","I192008152","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5173","I192008082","Larceny",42.34442266,-71.09833083,"South End","2019"
"5174","I192008040","Larceny",42.29767279,-71.04941018,"Dorchester","2019"
"5175","I192008030","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5176","I192008030","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5177","I192008004","Larceny",42.3642384,-71.06165515,"Downtown","2019"
"5178","I192008004","Larceny",42.3642384,-71.06165515,"Downtown","2019"
"5179","I192008003","Larceny",42.31617962,-71.054208,"Dorchester","2019"
"5180","I192007972","Larceny",42.35176179,-71.07452168,"South End","2019"
"5181","I192007962","Larceny",42.33380683,-71.10377843,"Roxbury","2019"
"5182","I192007959","Larceny",42.29214327,-71.06522778,"Dorchester","2019"
"5183","I192007949","Larceny",42.33426518,-71.09822171,"Roxbury","2019"
"5184","I192007937","Larceny",42.28591196,-71.10956984,"Hyde Park","2019"
"5185","I192007935","Larceny",42.34813158,-71.08027002,"South End","2019"
"5186","I192007932","Larceny",42.3750272,-71.05423542,"Charlestown","2019"
"5187","I192007914","Larceny",42.27130225,-71.07442362,"Mattapan","2019"
"5188","I192007910","Larceny",42.35176179,-71.07452168,"South End","2019"
"5189","I192007893","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5190","I192007892","Larceny",42.31490506,-71.07866702,"Roxbury","2019"
"5191","I192007886","Larceny",42.26452149,-71.10429211,"Hyde Park","2019"
"5192","I192007879","Larceny",42.34862382,-71.08277637,"South End","2019"
"5193","I192007862","Larceny",42.3523119,-71.0637051,"Hyde Park","2019"
"5194","I192007860","Larceny",42.3479724,-71.07849582,"South Boston","2019"
"5195","I192007847","Larceny",42.35237073,-71.07227173,"South End","2019"
"5196","I192007844","Larceny",42.25592648,-71.12317207,"Hyde Park","2019"
"5197","I192007842","Larceny",42.31193403,-71.1142909,"Jamaica Plain","2019"
"5198","I192007828","Larceny",42.32424069,-71.07761917,"Roxbury","2019"
"5199","I192007818","Larceny",42.35648631,-71.05928145,"Downtown","2019"
"5200","I192007817","Larceny",42.35426247,-71.05883334,"Downtown","2019"
"5201","I192007814","Larceny",42.33445761,-71.088061,"Roxbury","2019"
"5202","I192007806","Larceny",42.32195809,-71.08351213,"Roxbury","2019"
"5203","I192007733","Larceny",42.3575462,-71.05881953,"Downtown","2019"
"5204","I192007713","Larceny",42.35521625,-71.06012863,"South End","2019"
"5205","I192007698","Larceny",42.27581799,-71.13991259,"West Roxbury","2019"
"5206","I192007674","Larceny",42.34489594,-71.09659186,"South End","2019"
"5207","I192007667","Larceny",42.34489594,-71.09659186,"South End","2019"
"5208","I192007664","Larceny",42.30010597,-71.0710271,"Dorchester","2019"
"5209","I192007659","Larceny",42.3119196,-71.06913007,"Dorchester","2019"
"5210","I192007655","Larceny",42.32809966,-71.06321676,"Roxbury","2019"
"5211","I192007644","Larceny",42.34710196,-71.08841746,"South End","2019"
"5212","I192007641","Larceny",42.3170563,-71.09821674,"Jamaica Plain","2019"
"5213","I192007638","Larceny",42.34877575,-71.09606805,"South End","2019"
"5214","I192007637","Larceny",42.27581799,-71.13991259,"West Roxbury","2019"
"5215","I192007633","Larceny",42.29848866,-71.06313294,"Dorchester","2019"
"5216","I192007597","Larceny",42.32423224,-71.11070231,"Jamaica Plain","2019"
"5217","I192007589","Larceny",42.35540113,-71.13090649,"Brighton","2019"
"5218","I192007573","Larceny",42.31322413,-71.05715277,"Dorchester","2019"
"5219","I192007553","Larceny",42.36570319,-71.05580301,"Downtown","2019"
"5220","I192007548","Larceny",42.35822966,-71.05362239,"Downtown","2019"
"5221","I192007538","Larceny",42.38423979,-71.00003921,"East Boston","2019"
"5222","I192007506","Larceny",42.33952756,-71.07999981,"South End","2019"
"5223","I192007486","Larceny",42.29352763,-71.09037783,"Mattapan","2019"
"5224","I192007475","Larceny",42.37620267,-71.03979926,"East Boston","2019"
"5225","I192007446","Larceny",42.31805406,-71.10232204,"Jamaica Plain","2019"
"5226","I192007425","Larceny",42.28969808,-71.04995267,"Dorchester","2019"
"5227","I192007423","Larceny",42.37874043,-71.06354819,"Charlestown","2019"
"5228","I192007421","Larceny",42.35952721,-71.05358839,"Downtown","2019"
"5229","I192007408","Larceny",42.3503787,-71.07626098,"South End","2019"
"5230","I192007402","Larceny",42.28282878,-71.0918249,"Mattapan","2019"
"5231","I192007383","Larceny",42.31127465,-71.11448366,"Jamaica Plain","2019"
"5232","I192007369","Larceny",42.34862382,-71.08277637,"South End","2019"
"5233","I192007364","Larceny",42.30137775,-71.05971354,"Dorchester","2019"
"5234","I192007363","Larceny",42.26623736,-71.16843346,"West Roxbury","2019"
"5235","I192007362","Larceny",42.24124926,-71.12629908,"Hyde Park","2019"
"5236","I192007347","Larceny",42.31430348,-71.08856593,"Roxbury","2019"
"5237","I192007319","Larceny",42.30540715,-71.06547135,"Dorchester","2019"
"5238","I192007315","Larceny",42.35571985,-71.06110871,"Downtown","2019"
"5239","I192007306","Larceny",42.33223641,-71.04900521,"South Boston","2019"
"5240","I192007286","Larceny",42.28516191,-71.04142218,"Dorchester","2018"
"5241","I192007243","Larceny",42.35637531,-71.06213513,"Downtown","2019"
"5242","I192007226","Larceny",42.33221435,-71.05344256,"South Boston","2019"
"5243","I192007139","Larceny",42.31478234,-71.05680037,"Dorchester","2019"
"5244","I192007130","Larceny",42.36303798,-71.05524751,"Downtown","2019"
"5245","I192007126","Larceny",42.34044966,-71.08845935,"South End","2019"
"5246","I192007116","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5247","I192007110","Larceny",42.35176179,-71.07452168,"South End","2019"
"5248","I192007099","Larceny",42.34980175,-71.07840978,"South End","2019"
"5249","I192007092","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5250","I192007091","Larceny",42.28314378,-71.06766456,"Dorchester","2019"
"5251","I192007079","Larceny",42.34044966,-71.08845935,"South End","2019"
"5252","I192007061","Larceny",42.30340172,-71.0593763,"Dorchester","2017"
"5253","I192007060","Larceny",42.34865794,-71.1325918,"Brighton","2019"
"5254","I192007057","Larceny",42.34862382,-71.08277637,"South End","2019"
"5255","I192007044","Larceny",42.35554806,-71.0607314,"Downtown","2019"
"5256","I192007040","Larceny",42.33840144,-71.09939195,"Roxbury","2018"
"5257","I192007038","Larceny",42.35042609,-71.16637332,"Brighton","2019"
"5258","I192007016","Larceny",42.30461251,-71.07296566,"Dorchester","2019"
"5259","I192007012","Larceny",42.335482,-71.07586449,"South End","2018"
"5260","I192007000","Larceny",42.31143758,-71.10926363,"Jamaica Plain","2019"
"5261","I192006992","Larceny",42.34701666,-71.06886238,"South End","2019"
"5262","I192006981","Larceny",42.3457782,-71.08429595,"South End","2019"
"5263","I192006933","Larceny",42.35077122,-71.06914665,"Downtown","2019"
"5264","I192006897","Larceny",42.30889362,-71.07410474,"Dorchester","2019"
"5265","I192006873","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5266","I192006866","Larceny",42.32952036,-71.08530641,"Roxbury","2019"
"5267","I192006864","Larceny",42.34862382,-71.08277637,"South End","2019"
"5268","I192006851","Larceny",42.31865102,-71.08162344,"Roxbury","2019"
"5269","I192006841","Larceny",42.37620267,-71.03979926,"East Boston","2019"
"5270","I192006821","Larceny",42.31193403,-71.1142909,"Jamaica Plain","2019"
"5271","I192006820","Larceny",42.33380683,-71.10377843,"Roxbury","2019"
"5272","I192006819","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5273","I192006816","Larceny",42.34999733,-71.0810344,"South End","2019"
"5274","I192006802","Larceny",42.34095802,-71.06760101,"South End","2019"
"5275","I192006800","Larceny",42.34693807,-71.09266111,"South End","2019"
"5276","I192006794","Larceny",42.36554121,-71.05527501,"Downtown","2019"
"5277","I192006791","Larceny",42.36339723,-71.07022378,"Downtown","2019"
"5278","I192006788","Larceny",42.33428841,-71.07239518,"Roxbury","2018"
"5279","I192006787","Larceny",42.30839354,-71.06473124,"Dorchester","2019"
"5280","I192006780","Larceny",42.36689348,-71.04130322,"East Boston","2019"
"5281","I192006779","Larceny",42.34749899,-71.07925506,"South End","2019"
"5282","I192006773","Larceny",42.35138139,-71.06704384,"Downtown","2019"
"5283","I192006763","Larceny",42.31013569,-71.0702931,"Dorchester","2019"
"5284","I192006761","Larceny",42.34862382,-71.08277637,"South End","2019"
"5285","I192006750","Larceny",42.35157076,-71.07186599,"South End","2019"
"5286","I192006739","Larceny",42.34442266,-71.09833083,"South End","2019"
"5287","I192006669","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5288","I192006667","Larceny",42.34862382,-71.08277637,"South End","2019"
"5289","I192006651","Larceny",42.35648631,-71.05928145,"Downtown","2019"
"5290","I192006641","Larceny",42.3396724,-71.09218969,"South End","2019"
"5291","I192006628","Larceny",42.29594587,-71.05423229,"Dorchester","2019"
"5292","I192006601","Larceny",42.35176179,-71.07452168,"South End","2019"
"5293","I192006595","Larceny",42.34932471,-71.08014801,"South End","2019"
"5294","I192006591","Larceny",42.35062356,-71.04637521,"South Boston","2019"
"5295","I192006580","Larceny",42.34937839,-71.13249037,"Brighton","2018"
"5296","I192006568","Larceny",42.31193403,-71.1142909,"Jamaica Plain","2019"
"5297","I192006558","Larceny",42.34862382,-71.08277637,"South End","2019"
"5298","I192006553","Larceny",42.33044113,-71.08373481,"Roxbury","2019"
"5299","I192006518","Larceny",42.25592648,-71.12317207,"Hyde Park","2019"
"5300","I192006503","Larceny",42.35315862,-71.13289373,"Brighton","2019"
"5301","I192006483","Larceny",42.33192691,-71.03323752,"South Boston","2019"
"5302","I192006414","Larceny",42.34241506,-71.09521114,"South End","2019"
"5303","I192006408","Larceny",42.32553801,-71.06579592,"South Boston","2019"
"5304","I192006393","Larceny",42.2686423,-71.095655,"Mattapan","2019"
"5305","I192006386","Larceny",42.35521625,-71.06012863,"South End","2019"
"5306","I192006382","Larceny",42.35654108,-71.05982953,"Downtown","2019"
"5307","I192006361","Larceny",42.35512339,-71.0608798,"Downtown","2019"
"5308","I192006343","Larceny",42.35450139,-71.05916774,"Downtown","2019"
"5309","I192006341","Larceny",42.35450139,-71.05916774,"Downtown","2019"
"5310","I192006316","Larceny",42.28446743,-71.11183089,"Hyde Park","2019"
"5311","I192006312","Larceny",42.33124115,-71.0478155,"South Boston","2019"
"5312","I192006298","Larceny",42.34862382,-71.08277637,"South End","2019"
"5313","I192006294","Larceny",42.28446743,-71.11183089,"Hyde Park","2019"
"5314","I192006290","Larceny",42.35272948,-71.06256291,"Downtown","2019"
"5315","I192006279","Larceny",42.34241899,-71.09678306,"South End","2019"
"5316","I192006267","Larceny",42.31771534,-71.09823049,"Jamaica Plain","2019"
"5317","I192006232","Larceny",42.29234068,-71.04803996,"Dorchester","2019"
"5318","I192006227","Larceny",42.2956968,-71.07214055,"Dorchester","2019"
"5319","I192006207","Larceny",42.33970952,-71.15175699,"Brighton","2019"
"5320","I192006180","Larceny",42.32696647,-71.06198607,"South Boston","2019"
"5321","I192006178","Larceny",42.33330171,-71.08181675,"Roxbury","2019"
"5322","I192006177","Larceny",42.27113353,-71.06819173,"Dorchester","2019"
"5323","I192006121","Larceny",42.30468252,-71.05627865,"Dorchester","2019"
"5324","I192006081","Larceny",42.32101261,-71.08587919,"Roxbury","2019"
"5325","I192006074","Larceny",42.3457782,-71.08429595,"South End","2019"
"5326","I192006061","Larceny",42.34621459,-71.08721196,"South End","2018"
"5327","I192006051","Larceny",42.28079658,-71.09039724,"Mattapan","2019"
"5328","I192006050","Larceny",42.34877575,-71.09606805,"South End","2019"
"5329","I192006025","Larceny",42.34674238,-71.08970931,"South End","2019"
"5330","I192006020","Larceny",42.34895777,-71.08489204,"South End","2019"
"5331","I192006018","Larceny",42.35042609,-71.16637332,"Brighton","2019"
"5332","I192006017","Larceny",42.34561901,-71.07990847,"South End","2019"
"5333","I192006017","Larceny",42.34561901,-71.07990847,"South End","2019"
"5334","I192006005","Larceny",42.34878726,-71.09715759,"South End","2019"
"5335","I192006002","Larceny",42.28387658,-71.08099354,"Mattapan","2018"
"5336","I192005990","Larceny",42.28270515,-71.05453704,"Dorchester","2019"
"5337","I192005986","Larceny",42.35710252,-71.05341284,"Downtown","2019"
"5338","I192005971","Larceny",42.32746198,-71.09852527,"Roxbury","2019"
"5339","I192005955","Larceny",42.34410718,-71.1018026,"South End","2019"
"5340","I192005954","Larceny",42.29328831,-71.06219497,"Dorchester","2019"
"5341","I192005947","Larceny",42.36316158,-71.05095803,"Downtown","2019"
"5342","I192005938","Larceny",42.33094957,-71.04139054,"South Boston","2019"
"5343","I192005884","Larceny",42.34296464,-71.08244713,"South End","2018"
"5344","I192005858","Larceny",42.28446743,-71.11183089,"Hyde Park","2019"
"5345","I192005835","Larceny",42.32696647,-71.06198607,"South Boston","2019"
"5346","I192005816","Larceny",42.27531312,-71.11587798,"Jamaica Plain","2019"
"5347","I192005807","Larceny",42.34942864,-71.06536641,"Downtown","2019"
